"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         967,      -4.263797353,      -1.754070412,      -2.359746972,       1.138817034,      -4.714703038
          0,           0,         968,      -4.275272055,      -1.759369919,      -2.365523357,       1.128095255,      -4.715263463
          0,           0,         969,      -4.286719151,      -1.764690093,      -2.371039819,       1.117434785,      -4.715828315
          0,           0,         970,      -4.298123155,      -1.770029106,      -2.376306836,       1.106850165,      -4.716397829
          0,           0,         971,      -4.309466771,      -1.775378069,      -2.381338099,        1.09635846,      -4.716972282
          0,           0,         972,       -4.32073596,      -1.780737726,       -2.38614906,       1.085971208,      -4.717551683
          0,           0,         973,      -4.331917751,      -1.786109902,      -2.390758132,       1.075698521,      -4.718136152
          0,           0,         974,      -4.342997322,      -1.791492144,       -2.39518616,       1.065552606,      -4.718725717
          0,           0,         975,      -4.353959151,      -1.796883914,      -2.399455129,       1.055546182,      -4.719320493
          0,           0,         976,      -4.364786191,      -1.802283464,      -2.403596241,        1.04569373,      -4.719920369
          0,           0,         977,      -4.375463204,       -1.80768476,      -2.407627313,       1.036007144,      -4.720525243
          0,           0,         978,      -4.385974679,      -1.813078719,      -2.411567711,       1.026498518,      -4.721134457
          0,           0,         979,       -4.39630682,      -1.818475495,      -2.415427037,       1.017176808,      -4.721748226
          0,           0,         980,      -4.406448628,      -1.823866389,      -2.419223326,       1.008047978,      -4.722366614
          0,           0,         981,      -4.416388943,       -1.82925038,      -2.422978995,       0.999117484,       -4.72298971
          0,           0,         982,      -4.426116799,      -1.834626023,      -2.426709909,      0.9903914682,      -4.723617279
          0,           0,         983,      -4.435620505,      -1.839992563,      -2.430432599,       0.981877274,      -4.724249024
          0,           0,         984,      -4.444893176,       -1.84534399,      -2.434163194,      0.9735764183,      -4.724884716
          0,           0,         985,       -4.45392631,      -1.850695692,      -2.437916105,       0.965492252,      -4.725524059
          0,           0,         986,      -4.462709337,      -1.856028391,      -2.441697784,      0.9576330706,      -4.726166726
          0,           0,         987,      -4.471239763,      -1.861337872,      -2.445518383,      0.9499962327,      -4.726812271
          0,           0,         988,       -4.47951806,      -1.866622748,      -2.449391703,       0.942576118,      -4.727460218
          0,           0,         989,      -4.487544759,      -1.871881599,      -2.453335587,      0.9353681052,      -4.728110318
          0,           0,         990,      -4.495319751,       -1.87711304,      -2.457371454,      0.9283693221,      -4.728762178
          0,           0,         991,      -4.502844222,      -1.882314376,      -2.461523578,      0.9215763444,      -4.729415396
          0,           0,         992,      -4.510122788,      -1.887482059,      -2.465812075,      0.9149825731,      -4.730069539
          0,           0,         993,      -4.517159785,      -1.892616841,      -2.470234534,      0.9085826577,      -4.730724161
          0,           0,         994,      -4.523962948,      -1.897717022,      -2.474798408,      0.9023677803,      -4.731378766
          0,           0,         995,      -4.530544041,      -1.902782314,      -2.479505912,      0.8963245524,      -4.732032943
          0,           0,         996,      -4.536915142,      -1.907812449,      -2.484360471,      0.8904399829,      -4.732686147
          0,           0,         997,      -4.543089224,      -1.912806631,      -2.489365744,      0.8847009575,      -4.733337891
          0,           0,         998,      -4.549080494,      -1.917763289,      -2.494526124,      0.8790938538,      -4.733987686
          0,           0,         999,      -4.554903841,      -1.922680708,      -2.499846874,      0.8736051086,      -4.734635035
          0,           0,        1000,      -4.560574599,      -1.927557378,       -2.50533235,      0.8682211669,      -4.735279429
          0,           0,        1001,      -4.566108846,       -1.93239188,      -2.510984285,      0.8629280145,       -4.73592035
          0,           0,        1002,      -4.571522901,      -1.937183096,      -2.516803331,      0.8577115931,      -4.736557282
          0,           0,        1003,      -4.576832331,      -1.941930082,      -2.522791094,      0.8525587107,      -4.737189708
          0,           0,        1004,      -4.582052311,      -1.946631938,      -2.528946342,      0.8474565746,      -4.737817099
          0,           0,        1005,      -4.587199884,      -1.951301186,      -2.535274251,      0.8423898815,      -4.738438945
          0,           0,        1006,      -4.592288166,      -1.955933838,      -2.541768139,      0.8373485297,      -4.739054728
          0,           0,        1007,      -4.597326623,      -1.960506077,      -2.548412522,      0.8323273478,      -4.739663934
          0,           0,        1008,       -4.60232954,      -1.965021241,      -2.555190201,      0.8273144815,      -4.740265676
          0,           0,        1009,      -4.607308416,      -1.969482651,      -2.562089098,      0.8223010157,      -4.740858512
          0,           0,        1010,      -4.612272296,      -1.973892582,      -2.569096897,      0.8172805918,      -4.741443065
          0,           0,        1011,      -4.617229332,       -1.97825289,      -2.576201208,      0.8122477693,      -4.742018924
          0,           0,        1012,      -4.622187147,       -1.98256497,      -2.583386479,      0.8071975799,      -4.742585637
          0,           0,        1013,      -4.627151783,      -1.986827939,      -2.590629395,      0.8021268778,      -4.743142798
          0,           0,        1014,      -4.632129173,      -1.991040639,       -2.59790237,      0.7970324039,      -4.743689948
          0,           0,        1015,      -4.637123306,      -1.995183597,      -2.605178773,      0.7919137594,      -4.744226655
          0,           0,        1016,      -4.642135009,      -1.999265659,      -2.612422919,      0.7867718682,      -4.744752483
