"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         627,      -5.587136467,      -3.807768745,      -3.889508857,      -4.092647505,     -0.5338723099
          0,           0,         628,      -5.595433889,      -3.800869937,      -3.876683241,      -4.083955758,     -0.4254879845
          0,           0,         629,      -5.592011224,      -3.792493373,      -3.869112084,      -4.075860104,     -0.3459064925
          0,           0,         630,      -5.586521406,        -3.7846398,      -3.866989166,      -4.068808347,     -0.3399737241
          0,           0,         631,      -5.577245664,      -3.777882594,      -3.866534808,      -4.061370127,     -0.3737082223
          0,           0,         632,      -5.564627506,      -3.773220827,      -3.865725576,      -4.054075178,     -0.4063079455
          0,           0,         633,      -5.549419323,      -3.771517477,      -3.864044676,       -4.04696836,     -0.4381650894
          0,           0,         634,      -5.534034116,      -3.771925044,      -3.861454633,      -4.040912229,     -0.4661098126
          0,           0,         635,      -5.521711526,      -3.774598701,      -3.859424748,      -4.035720832,     -0.4890783778
          0,           0,         636,       -5.50805061,      -3.779495492,      -3.860279008,      -4.031252104,     -0.4966212236
          0,           0,         637,      -5.499913907,      -3.785893194,      -3.864774375,      -4.027950266,     -0.5180877235
          0,           0,         638,      -5.494966535,      -3.792711146,      -3.874011884,      -4.026626477,     -0.5483336926
          0,           0,         639,      -5.489466224,      -3.800494283,      -3.884639005,      -4.027033829,     -0.5939999107
          0,           0,         640,      -5.485470403,      -3.808938311,       -3.89726377,      -4.028434802,     -0.6646982103
          0,           0,         641,       -5.48518999,      -3.817941466,      -3.917032752,      -4.032432653,     -0.7243165173
          0,           0,         642,      -5.489835751,      -3.827840844,      -3.942666575,      -4.038100504,     -0.7484946001
          0,           0,         643,      -5.497021685,       -3.83748168,      -3.969350852,      -4.043681934,     -0.7263314815
          0,           0,         644,      -5.505159634,      -3.845904619,      -3.996268126,      -4.050150257,     -0.8001787466
          0,           0,         645,      -5.514350183,      -3.854960108,      -4.021832024,       -4.05955134,     -0.6931801098
          0,           0,         646,      -5.526403452,      -3.866347774,      -4.049499651,      -4.072763441,     -0.6915684712
          0,           0,         647,      -5.542788949,      -3.880370604,      -4.081984862,      -4.090216545,     -0.6823857819
          0,           0,         648,      -5.565959896,       -3.89646431,      -4.118753794,      -4.112287345,     -0.6409703244
          0,           0,         649,      -5.593914112,      -3.915146293,      -4.154852864,      -4.137380352,     -0.6111889928
          0,           0,         650,      -5.628163668,      -3.936608688,      -4.187185637,      -4.163606428,     -0.5834359466
          0,           0,         651,      -5.670738021,      -3.960359316,      -4.221856439,      -4.192062166,     -0.5696548164
          0,           0,         652,      -5.720772299,      -3.986567518,      -4.257314873,      -4.223854216,     -0.5641278617
          0,           0,         653,      -5.774445224,      -4.013952964,      -4.290093962,      -4.255385529,     -0.5554020357
          0,           0,         654,      -5.825284683,      -4.042953956,      -4.323045684,      -4.288468789,     -0.5849962486
          0,           0,         655,      -5.877467144,      -4.073929896,      -4.357538806,      -4.320652847,     -0.6086553694
          0,           0,         656,      -5.937177931,      -4.106615487,      -4.390791417,      -4.352388027,     -0.6367899724
          0,           0,         657,      -5.991924228,      -4.138873621,      -4.421568489,      -4.383643589,     -0.7560820208
          0,           0,         658,      -6.028320899,      -4.168585082,      -4.450458188,      -4.412590291,      -0.820689703
          0,           0,         659,      -6.039590892,      -4.196133756,      -4.477368201,      -4.439893002,     -0.8653347989
          0,           0,         660,      -6.029485769,      -4.221188684,      -4.503472025,      -4.464997068,      -0.928279678
          0,           0,         661,      -6.006110018,      -4.244221374,      -4.529641367,      -4.489076338,     -0.9855486571
          0,           0,         662,      -5.976226234,      -4.265042222,      -4.555315969,      -4.514413092,      -1.019604203
          0,           0,         663,      -5.945082091,      -4.283782258,      -4.579250644,      -4.538959487,      -1.048189972
          0,           0,         664,      -5.917193089,      -4.300468929,      -4.603227336,      -4.562024089,      -1.080693228
          0,           0,         665,      -5.895302872,      -4.315265123,      -4.628228279,      -4.583645939,      -1.121619597
          0,           0,         666,       -5.87991288,        -4.3283662,      -4.653975125,       -4.60348344,      -1.181640719
          0,           0,         667,      -5.870598612,      -4.340413405,      -4.680474175,      -4.621543663,      -1.258346998
          0,           0,         668,      -5.866627328,      -4.352212515,      -4.707672194,      -4.637350996,      -1.319835001
          0,           0,         669,       -5.86735837,      -4.364343321,      -4.736296011,      -4.652180538,      -1.346847908
          0,           0,         670,      -5.872700759,      -4.377272986,       -4.76688294,      -4.665476473,      -1.344866015
          0,           0,         671,      -5.883561941,      -4.392048958,      -4.799804083,      -4.677498779,      -1.322551591
          0,           0,         672,      -5.900146233,      -4.409092931,      -4.836221833,      -4.689103618,      -1.314842123
          0,           0,         673,      -5.920844862,      -4.427843383,      -4.876084055,      -4.700913729,      -1.323992224
          0,           0,         674,      -5.943431964,      -4.447012937,      -4.916346364,      -4.712609505,        -1.3051523
          0,           0,         675,      -5.966911298,      -4.466282003,      -4.953160643,      -4.726275058,      -1.240494871
          0,           0,         676,      -5.991279974,      -4.486724798,      -4.981640982,      -4.740282406,      -1.175809747
          0,           0,         677,      -6.014085934,      -4.508600589,      -5.003469276,       -4.75567017,      -1.160007023
          0,           0,         678,       -6.03034894,      -4.530383104,       -5.03233958,      -4.772859487,       -1.18045182
          0,           0,         679,       -6.03997422,      -4.550966371,      -5.067268099,      -4.793306857,      -1.181292847
          0,           0,         680,      -6.046953953,      -4.570471399,      -5.099791081,      -4.819104172,      -1.038032866
          0,           0,         681,      -6.051320702,      -4.588762037,        -5.1375116,      -4.849255644,     -0.9668646112
          0,           0,         682,      -6.052243509,      -4.604254613,      -5.174301084,      -4.882599172,     -0.9793440768
          0,           0,         683,      -6.050840537,      -4.616516075,      -5.211949098,      -4.918241595,     -0.9998743597
          0,           0,         684,      -6.050651121,      -4.625831417,      -5.250689717,      -4.956401431,      -1.047389634
